Source File,Order ID,Ship Name,Ship Address,Ship City,Ship Region,Ship Postal Code,Ship Country,Customer ID,Customer Name,Employee Name,Shipper ID,Shipper Name,Order Date,Shipped Date,Product Name,Quantity,Unit Price,Product Total,Total Price
order_10698.pdf,10698,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,ERNSH,Ernst Handel,Margaret Peacock,1,Speedy Express,2017-10-09,2017-10-17,Outback Lager,8,15.0,120.0,3600.73
order_10699.pdf,10699,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,4179,Germany,MORGK,Morgenstern Gesundkost,Janet Leverling,3,Federal Shipping,2017-10-09,2017-10-13,Zaanse koeken,12,9.5,114.0,114.0
order_10700.pdf,10700,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,SAVEA,Save-a-lot Markets,Janet Leverling,1,Speedy Express,2017-10-10,2017-10-16,Chai,5,18.0,90.0,2048.0
order_10700.pdf,10700,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,SAVEA,Save-a-lot Markets,Janet Leverling,1,Speedy Express,2017-10-10,2017-10-16,Sasquatch Ale,12,14.0,168.0,2048.0
order_10700.pdf,10700,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,SAVEA,Save-a-lot Markets,Janet Leverling,1,Speedy Express,2017-10-10,2017-10-16,Scottish Longbreads,40,12.5,500.0,2048.0
order_10700.pdf,10700,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,SAVEA,Save-a-lot Markets,Janet Leverling,1,Speedy Express,2017-10-10,2017-10-16,Flotemysost,60,21.5,1290.0,2048.0
order_10701.pdf,10701,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,None,Ireland,HUNGO,Hungry Owl All-Night Grocers,Michael Suyama,3,Federal Shipping,2017-10-13,2017-10-15,Raclette Courdavault,42,55.0,2310.0,3370.0
order_10701.pdf,10701,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,None,Ireland,HUNGO,Hungry Owl All-Night Grocers,Michael Suyama,3,Federal Shipping,2017-10-13,2017-10-15,Flotemysost,20,21.5,430.0,3370.0
order_10701.pdf,10701,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,None,Ireland,HUNGO,Hungry Owl All-Night Grocers,Michael Suyama,3,Federal Shipping,2017-10-13,2017-10-15,Lakkalikööri,35,18.0,630.0,3370.0
order_10702.pdf,10702,Alfred-s Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany,ALFKI,Alfreds Futterkiste,Margaret Peacock,1,Speedy Express,2017-10-13,2017-10-21,Aniseed Syrup,6,10.0,60.0,330.0
order_10702.pdf,10702,Alfred-s Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany,ALFKI,Alfreds Futterkiste,Margaret Peacock,1,Speedy Express,2017-10-13,2017-10-21,Lakkalikööri,15,18.0,270.0,330.0
order_10703.pdf,10703,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,FOLKO,Folk och fä HB,Michael Suyama,2,United Package,2017-10-14,2017-10-20,Chang,5,19.0,95.0,2545.0
order_10703.pdf,10703,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,FOLKO,Folk och fä HB,Michael Suyama,2,United Package,2017-10-14,2017-10-20,Raclette Courdavault,35,55.0,1925.0,2545.0
order_10703.pdf,10703,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,FOLKO,Folk och fä HB,Michael Suyama,2,United Package,2017-10-14,2017-10-20,Röd Kaviar,35,15.0,525.0,2545.0
order_10704.pdf,10704,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,QUEEN,Queen Cozinha,Michael Suyama,1,Speedy Express,2017-10-14,2017-11-07,Chef Anton's Cajun Seasoning,6,22.0,132.0,595.5
order_10704.pdf,10704,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,QUEEN,Queen Cozinha,Michael Suyama,1,Speedy Express,2017-10-14,2017-11-07,Guaraná Fantástica,35,4.5,157.5,595.5
order_10704.pdf,10704,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,QUEEN,Queen Cozinha,Michael Suyama,1,Speedy Express,2017-10-14,2017-11-07,Chocolade,24,12.75,306.0,595.5
order_10705.pdf,10705,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela,HILAA,HILARION-Abastos,Anne Dodsworth,2,United Package,2017-10-15,2017-11-18,Gorgonzola Telino,20,12.5,250.0,378.0
order_10705.pdf,10705,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela,HILAA,HILARION-Abastos,Anne Dodsworth,2,United Package,2017-10-15,2017-11-18,Mascarpone Fabioli,4,32.0,128.0,378.0
order_10706.pdf,10706,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA,OLDWO,Old World Delicatessen,Laura Callahan,3,Federal Shipping,2017-10-16,2017-10-21,Pavlova,20,17.45,349.0,1893.0
order_10706.pdf,10706,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA,OLDWO,Old World Delicatessen,Laura Callahan,3,Federal Shipping,2017-10-16,2017-10-21,Ipoh Coffee,24,46.0,1104.0,1893.0
order_10706.pdf,10706,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA,OLDWO,Old World Delicatessen,Laura Callahan,3,Federal Shipping,2017-10-16,2017-10-21,Raclette Courdavault,8,55.0,440.0,1893.0
order_10707.pdf,10707,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,AROUT,Around the Horn,Margaret Peacock,3,Federal Shipping,2017-10-16,2017-10-23,Pâté chinois,21,24.0,504.0,1704.0
order_10707.pdf,10707,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,AROUT,Around the Horn,Margaret Peacock,3,Federal Shipping,2017-10-16,2017-10-23,Ravioli Angelo,40,19.5,780.0,1704.0
order_10707.pdf,10707,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,AROUT,Around the Horn,Margaret Peacock,3,Federal Shipping,2017-10-16,2017-10-23,Outback Lager,28,15.0,420.0,1704.0
order_10708.pdf,10708,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA,THEBI,The Big Cheese,Michael Suyama,2,United Package,2017-10-17,2017-11-05,Chef Anton's Gumbo Mix,4,21.35,85.4,180.4
order_10708.pdf,10708,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA,THEBI,The Big Cheese,Michael Suyama,2,United Package,2017-10-17,2017-11-05,Inlagd Sill,5,19.0,95.0,180.4
order_10709.pdf,10709,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,GOURL,Gourmet Lanchonetes,Nancy Davolio,3,Federal Shipping,2017-10-17,2017-11-20,Northwoods Cranberry Sauce,40,40.0,1600.0,3424.0
order_10709.pdf,10709,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,GOURL,Gourmet Lanchonetes,Nancy Davolio,3,Federal Shipping,2017-10-17,2017-11-20,Manjimup Dried Apples,28,53.0,1484.0,3424.0
order_10709.pdf,10709,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,GOURL,Gourmet Lanchonetes,Nancy Davolio,3,Federal Shipping,2017-10-17,2017-11-20,Camembert Pierrot,10,34.0,340.0,3424.0
order_10710.pdf,10710,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy,FRANS,Franchi S.p.A.,Nancy Davolio,1,Speedy Express,2017-10-20,2017-10-23,Teatime Chocolate Biscuits,5,9.2,46.0,93.5
order_10710.pdf,10710,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy,FRANS,Franchi S.p.A.,Nancy Davolio,1,Speedy Express,2017-10-20,2017-10-23,Zaanse koeken,5,9.5,47.5,93.5
order_10711.pdf,10711,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,SAVEA,Save-a-lot Markets,Steven Buchanan,2,United Package,2017-10-21,2017-10-29,Teatime Chocolate Biscuits,12,9.2,110.39999999999999,4451.7
order_10711.pdf,10711,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,SAVEA,Save-a-lot Markets,Steven Buchanan,2,United Package,2017-10-21,2017-10-29,Jack's New England Clam Chowder,42,9.65,405.3,4451.7
order_10711.pdf,10711,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,SAVEA,Save-a-lot Markets,Steven Buchanan,2,United Package,2017-10-21,2017-10-29,Perth Pasties,120,32.8,3935.9999999999995,4451.7
order_10712.pdf,10712,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,None,Ireland,HUNGO,Hungry Owl All-Night Grocers,Janet Leverling,1,Speedy Express,2017-10-21,2017-10-31,Perth Pasties,3,32.8,98.39999999999999,1238.4
order_10712.pdf,10712,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,None,Ireland,HUNGO,Hungry Owl All-Night Grocers,Janet Leverling,1,Speedy Express,2017-10-21,2017-10-31,Gnocchi di nonna Alice,30,38.0,1140.0,1238.4
order_10713.pdf,10713,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,SAVEA,Save-a-lot Markets,Nancy Davolio,1,Speedy Express,2017-10-22,2017-10-24,Ikura,18,31.0,558.0,2827.9
order_10713.pdf,10713,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,SAVEA,Save-a-lot Markets,Nancy Davolio,1,Speedy Express,2017-10-22,2017-10-24,Gumbär Gummibärchen,30,31.23,936.9,2827.9
order_10713.pdf,10713,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,SAVEA,Save-a-lot Markets,Nancy Davolio,1,Speedy Express,2017-10-22,2017-10-24,Rogede sild,110,9.5,1045.0,2827.9
order_10713.pdf,10713,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,SAVEA,Save-a-lot Markets,Nancy Davolio,1,Speedy Express,2017-10-22,2017-10-24,Spegesild,24,12.0,288.0,2827.9
order_10714.pdf,10714,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,SAVEA,Save-a-lot Markets,Steven Buchanan,3,Federal Shipping,2017-10-22,2017-10-27,Chang,30,19.0,570.0,2941.0
order_10714.pdf,10714,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,SAVEA,Save-a-lot Markets,Steven Buchanan,3,Federal Shipping,2017-10-22,2017-10-27,Alice Mutton,27,39.0,1053.0,2941.0
order_10714.pdf,10714,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,SAVEA,Save-a-lot Markets,Steven Buchanan,3,Federal Shipping,2017-10-22,2017-10-27,Zaanse koeken,50,9.5,475.0,2941.0
order_10714.pdf,10714,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,SAVEA,Save-a-lot Markets,Steven Buchanan,3,Federal Shipping,2017-10-22,2017-10-27,Gnocchi di nonna Alice,18,38.0,684.0,2941.0
order_10714.pdf,10714,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,SAVEA,Save-a-lot Markets,Steven Buchanan,3,Federal Shipping,2017-10-22,2017-10-27,Escargots de Bourgogne,12,13.25,159.0,2941.0
order_10715.pdf,10715,Bon app-,"12, rue des Bouchers",Marseille,Western Europe,13008,France,BONAP,Bon app',Janet Leverling,1,Speedy Express,2017-10-23,2017-10-29,Ikura,21,31.0,651.0,1296.0
order_10715.pdf,10715,Bon app-,"12, rue des Bouchers",Marseille,Western Europe,13008,France,BONAP,Bon app',Janet Leverling,1,Speedy Express,2017-10-23,2017-10-29,Flotemysost,30,21.5,645.0,1296.0
order_10716.pdf,10716,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina,RANCH,Rancho grande,Margaret Peacock,2,United Package,2017-10-24,2017-10-27,Sir Rodney's Scones,5,10.0,50.0,706.0
order_10716.pdf,10716,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina,RANCH,Rancho grande,Margaret Peacock,2,United Package,2017-10-24,2017-10-27,Manjimup Dried Apples,7,53.0,371.0,706.0
order_10716.pdf,10716,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina,RANCH,Rancho grande,Margaret Peacock,2,United Package,2017-10-24,2017-10-27,Sirop d'érable,10,28.5,285.0,706.0
order_10717.pdf,10717,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,FRANK,Frankenversand,Nancy Davolio,2,United Package,2017-10-24,2017-10-29,Sir Rodney's Scones,32,10.0,320.0,1331.75
order_10717.pdf,10717,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,FRANK,Frankenversand,Nancy Davolio,2,United Package,2017-10-24,2017-10-29,Tourtière,15,7.45,111.75,1331.75
order_10717.pdf,10717,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,FRANK,Frankenversand,Nancy Davolio,2,United Package,2017-10-24,2017-10-29,Gudbrandsdalsost,25,36.0,900.0,1331.75
order_10718.pdf,10718,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany,KOENE,Königlich Essen,Nancy Davolio,3,Federal Shipping,2017-10-27,2017-10-29,Queso Manchego La Pastora,36,38.0,1368.0,3463.0
order_10718.pdf,10718,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany,KOENE,Königlich Essen,Nancy Davolio,3,Federal Shipping,2017-10-27,2017-10-29,Pavlova,20,17.45,349.0,3463.0
order_10718.pdf,10718,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany,KOENE,Königlich Essen,Nancy Davolio,3,Federal Shipping,2017-10-27,2017-10-29,Inlagd Sill,40,19.0,760.0,3463.0
order_10718.pdf,10718,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany,KOENE,Königlich Essen,Nancy Davolio,3,Federal Shipping,2017-10-27,2017-10-29,Tarte au sucre,20,49.3,986.0,3463.0
order_10719.pdf,10719,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA,LETSS,Let's Stop N Shop,Laura Callahan,2,United Package,2017-10-27,2017-11-05,Carnarvon Tigers,12,62.5,750.0,1125.67
order_10719.pdf,10719,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA,LETSS,Let's Stop N Shop,Laura Callahan,2,United Package,2017-10-27,2017-11-05,Nord-Ost Matjeshering,3,25.89,77.67,1125.67
order_10719.pdf,10719,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA,LETSS,Let's Stop N Shop,Laura Callahan,2,United Package,2017-10-27,2017-11-05,Tourtière,40,7.45,298.0,1125.67
order_10720.pdf,10720,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil,QUEDE,Que Delícia,Laura Callahan,2,United Package,2017-10-28,2017-11-05,Steeleye Stout,21,18.0,378.0,550.0
order_10720.pdf,10720,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil,QUEDE,Que Delícia,Laura Callahan,2,United Package,2017-10-28,2017-11-05,Flotemysost,8,21.5,172.0,550.0
order_10721.pdf,10721,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,1307,Germany,QUICK,QUICK-Stop,Steven Buchanan,3,Federal Shipping,2017-10-29,2017-10-31,Gula Malacca,50,19.45,972.5,972.5
order_10722.pdf,10722,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,SAVEA,Save-a-lot Markets,Laura Callahan,1,Speedy Express,2017-10-29,2017-11-04,Chang,3,19.0,57.0,1570.0
order_10722.pdf,10722,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,SAVEA,Save-a-lot Markets,Laura Callahan,1,Speedy Express,2017-10-29,2017-11-04,Gorgonzola Telino,50,12.5,625.0,1570.0
order_10722.pdf,10722,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,SAVEA,Save-a-lot Markets,Laura Callahan,1,Speedy Express,2017-10-29,2017-11-04,Scottish Longbreads,45,12.5,562.5,1570.0
order_10722.pdf,10722,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,SAVEA,Save-a-lot Markets,Laura Callahan,1,Speedy Express,2017-10-29,2017-11-04,Rhönbräu Klosterbier,42,7.75,325.5,1570.0
order_10723.pdf,10723,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,WHITC,White Clover Markets,Janet Leverling,1,Speedy Express,2017-10-30,2017-11-25,Gumbär Gummibärchen,15,31.23,468.45,468.45
order_10724.pdf,10724,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada,MEREP,Mère Paillarde,Laura Callahan,2,United Package,2017-10-30,2017-11-05,Ikura,16,31.0,496.0,638.5
order_10724.pdf,10724,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada,MEREP,Mère Paillarde,Laura Callahan,2,United Package,2017-10-30,2017-11-05,Sirop d'érable,5,28.5,142.5,638.5
order_10725.pdf,10725,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil,FAMIA,Familia Arquibaldo,Margaret Peacock,3,Federal Shipping,2017-10-31,2017-11-05,Jack's New England Clam Chowder,12,9.65,115.80000000000001,287.8
order_10725.pdf,10725,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil,FAMIA,Familia Arquibaldo,Margaret Peacock,3,Federal Shipping,2017-10-31,2017-11-05,Filo Mix,4,7.0,28.0,287.8
order_10725.pdf,10725,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil,FAMIA,Familia Arquibaldo,Margaret Peacock,3,Federal Shipping,2017-10-31,2017-11-05,Pâté chinois,6,24.0,144.0,287.8
order_10726.pdf,10726,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK,EASTC,Eastern Connection,Margaret Peacock,1,Speedy Express,2017-11-03,2017-12-05,Chef Anton's Cajun Seasoning,25,22.0,550.0,655.0
order_10726.pdf,10726,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK,EASTC,Eastern Connection,Margaret Peacock,1,Speedy Express,2017-11-03,2017-12-05,Queso Cabrales,5,21.0,105.0,655.0
order_10727.pdf,10727,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy,REGGC,Reggiani Caseifici,Andrew Fuller,1,Speedy Express,2017-11-03,2017-12-05,Alice Mutton,20,39.0,780.0,1710.0
order_10727.pdf,10727,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy,REGGC,Reggiani Caseifici,Andrew Fuller,1,Speedy Express,2017-11-03,2017-12-05,Gnocchi di nonna Alice,10,38.0,380.0,1710.0
order_10727.pdf,10727,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy,REGGC,Reggiani Caseifici,Andrew Fuller,1,Speedy Express,2017-11-03,2017-12-05,Raclette Courdavault,10,55.0,550.0,1710.0
order_10728.pdf,10728,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,QUEEN,Queen Cozinha,Margaret Peacock,2,United Package,2017-11-04,2017-11-11,Nord-Ost Matjeshering,15,25.89,388.35,1296.75
order_10728.pdf,10728,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,QUEEN,Queen Cozinha,Margaret Peacock,2,United Package,2017-11-04,2017-11-11,Boston Crab Meat,6,18.4,110.39999999999999,1296.75
order_10728.pdf,10728,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,QUEEN,Queen Cozinha,Margaret Peacock,2,United Package,2017-11-04,2017-11-11,Pâté chinois,12,24.0,288.0,1296.75
order_10728.pdf,10728,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,QUEEN,Queen Cozinha,Margaret Peacock,2,United Package,2017-11-04,2017-11-11,Camembert Pierrot,15,34.0,510.0,1296.75
order_10729.pdf,10729,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,LINOD,LINO-Delicateses,Laura Callahan,3,Federal Shipping,2017-11-04,2017-11-14,Chai,50,18.0,900.0,1850.0
order_10729.pdf,10729,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,LINOD,LINO-Delicateses,Laura Callahan,3,Federal Shipping,2017-11-04,2017-11-14,Sir Rodney's Scones,30,10.0,300.0,1850.0
order_10729.pdf,10729,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,LINOD,LINO-Delicateses,Laura Callahan,3,Federal Shipping,2017-11-04,2017-11-14,Valkoinen suklaa,40,16.25,650.0,1850.0
order_10730.pdf,10730,Bon app-,"12, rue des Bouchers",Marseille,Western Europe,13008,France,BONAP,Bon app',Steven Buchanan,1,Speedy Express,2017-11-05,2017-11-14,Pavlova,15,17.45,261.75,509.75
order_10730.pdf,10730,Bon app-,"12, rue des Bouchers",Marseille,Western Europe,13008,France,BONAP,Bon app',Steven Buchanan,1,Speedy Express,2017-11-05,2017-11-14,Gorgonzola Telino,3,12.5,37.5,509.75
order_10730.pdf,10730,Bon app-,"12, rue des Bouchers",Marseille,Western Europe,13008,France,BONAP,Bon app',Steven Buchanan,1,Speedy Express,2017-11-05,2017-11-14,Louisiana Fiery Hot Pepper Sauce,10,21.05,210.5,509.75
order_10731.pdf,10731,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland,CHOPS,Chop-suey Chinese,Robert King,1,Speedy Express,2017-11-06,2017-11-14,Sir Rodney's Scones,40,10.0,400.0,1990.0
order_10731.pdf,10731,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland,CHOPS,Chop-suey Chinese,Robert King,1,Speedy Express,2017-11-06,2017-11-14,Manjimup Dried Apples,30,53.0,1590.0,1990.0
order_10732.pdf,10732,Bon app-,"12, rue des Bouchers",Marseille,Western Europe,13008,France,BONAP,Bon app',Janet Leverling,1,Speedy Express,2017-11-06,2017-11-07,Lakkalikööri,20,18.0,360.0,360.0
order_10733.pdf,10733,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,BERGS,Berglunds snabbköp,Nancy Davolio,3,Federal Shipping,2017-11-07,2017-11-10,Tofu,16,23.25,372.0,1459.0
order_10733.pdf,10733,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,BERGS,Berglunds snabbköp,Nancy Davolio,3,Federal Shipping,2017-11-07,2017-11-10,Rössle Sauerkraut,20,45.6,912.0,1459.0
order_10733.pdf,10733,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,BERGS,Berglunds snabbköp,Nancy Davolio,3,Federal Shipping,2017-11-07,2017-11-10,Filo Mix,25,7.0,175.0,1459.0
order_10734.pdf,10734,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,GOURL,Gourmet Lanchonetes,Andrew Fuller,3,Federal Shipping,2017-11-07,2017-11-12,Grandma's Boysenberry Spread,30,25.0,750.0,1498.35
order_10734.pdf,10734,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,GOURL,Gourmet Lanchonetes,Andrew Fuller,3,Federal Shipping,2017-11-07,2017-11-12,Nord-Ost Matjeshering,15,25.89,388.35,1498.35
order_10734.pdf,10734,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,GOURL,Gourmet Lanchonetes,Andrew Fuller,3,Federal Shipping,2017-11-07,2017-11-12,Lakkalikööri,20,18.0,360.0,1498.35
order_10735.pdf,10735,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA,LETSS,Let's Stop N Shop,Michael Suyama,2,United Package,2017-11-10,2017-11-21,Sirop d'érable,20,28.5,570.0,596.0
order_10735.pdf,10735,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA,LETSS,Let's Stop N Shop,Michael Suyama,2,United Package,2017-11-10,2017-11-21,Original Frankfurter grüne Soße,2,13.0,26.0,596.0
order_10736.pdf,10736,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,None,Ireland,HUNGO,Hungry Owl All-Night Grocers,Anne Dodsworth,2,United Package,2017-11-11,2017-11-21,Louisiana Fiery Hot Pepper Sauce,40,21.05,842.0,997.0
order_10736.pdf,10736,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,None,Ireland,HUNGO,Hungry Owl All-Night Grocers,Anne Dodsworth,2,United Package,2017-11-11,2017-11-21,Rhönbräu Klosterbier,20,7.75,155.0,997.0
order_10737.pdf,10737,Vins et alcools Chevalier,59 rue de l-Abbaye,Reims,Western Europe,51100,France,VINET,Vins et alcools Chevalier,Andrew Fuller,2,United Package,2017-11-11,2017-11-18,Konbu,4,6.0,24.0,139.8
order_10737.pdf,10737,Vins et alcools Chevalier,59 rue de l-Abbaye,Reims,Western Europe,51100,France,VINET,Vins et alcools Chevalier,Andrew Fuller,2,United Package,2017-11-11,2017-11-18,Jack's New England Clam Chowder,12,9.65,115.80000000000001,139.8
order_10738.pdf,10738,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France,SPECD,Spécialités du monde,Andrew Fuller,1,Speedy Express,2017-11-12,2017-11-18,Pavlova,3,17.45,52.349999999999994,52.349999999999994
order_10739.pdf,10739,Vins et alcools Chevalier,59 rue de l-Abbaye,Reims,Western Europe,51100,France,VINET,Vins et alcools Chevalier,Janet Leverling,3,Federal Shipping,2017-11-12,2017-11-17,Inlagd Sill,6,19.0,114.0,240.0
order_10739.pdf,10739,Vins et alcools Chevalier,59 rue de l-Abbaye,Reims,Western Europe,51100,France,VINET,Vins et alcools Chevalier,Janet Leverling,3,Federal Shipping,2017-11-12,2017-11-17,Filo Mix,18,7.0,126.0,240.0
order_10740.pdf,10740,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,WHITC,White Clover Markets,Margaret Peacock,2,United Package,2017-11-13,2017-11-25,Rössle Sauerkraut,5,45.6,228.0,1770.0
order_10740.pdf,10740,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,WHITC,White Clover Markets,Margaret Peacock,2,United Package,2017-11-13,2017-11-25,Steeleye Stout,35,18.0,630.0,1770.0
order_10740.pdf,10740,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,WHITC,White Clover Markets,Margaret Peacock,2,United Package,2017-11-13,2017-11-25,Rogede sild,40,9.5,380.0,1770.0
order_10740.pdf,10740,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,WHITC,White Clover Markets,Margaret Peacock,2,United Package,2017-11-13,2017-11-25,Gnocchi di nonna Alice,14,38.0,532.0,1770.0
order_10741.pdf,10741,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,AROUT,Around the Horn,Margaret Peacock,3,Federal Shipping,2017-11-14,2017-11-18,Chang,15,19.0,285.0,285.0
